EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Species Name,Common Name,Family,Niche,Lipid (%),Analyte ,CAS Number,Amount,TEF,Congener TEQ,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,PCB TEQ,NA,3.743,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,Total TEQ,NA,3.794,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"2,3,7,8-TCDD",1746-01-6,0.030,1.0000,0.0300000,pg/g,ppt,0.0132,0.08,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",1
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,7,8-PeCDD",40321-76-4,0.075,1.0000,0.0750000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,4,7,8-HxCDD",39227-28-6,0.043,0.1000,0.0043000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,6,7,8-HxCDD",57653-85-7,0.145,0.1000,0.0145000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,7,8,9-HxCDD",19408-74-3,0.043,0.1000,0.0043000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.258,0.0100,0.0025800,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,OCDD,3268-87-9,0.367,0.0003,0.0001101,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"2,3,7,8-TCDF",51207-31-9,0.238,0.1000,0.0238000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,7,8-PeCDF",57117-41-6,0.082,0.0300,0.0024600,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"2,3,4,7,8-PeCDF",57117-31-4,0.130,0.3000,0.0390000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,4,7,8-HxCDF",70648-26-9,0.187,0.1000,0.0187000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,6,7,8-HxCDF",57117-44-9,0.082,0.1000,0.0082000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"2,3,4,6,7,8-HxCDF",60851-34-5,0.047,0.1000,0.0047000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.096,0.0100,0.0009600,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,"1,2,3,4,7,8,9-HpCDF",55673-89-7,0.030,0.0100,0.0003000,pg/g,ppt,0.0208,0.40,J,J,Estimated,16
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,Dioxin/furan TEQ,NA,0.229,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,PCB TEQ,NA,0.270,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,0.76,Total TEQ,NA,0.499,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"2,3,7,8-TCDD",1746-01-6,0.035,1.0000,0.0350000,pg/g,ppt,0.0132,0.08,J,J,Estimated,1
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,7,8-PeCDD",40321-76-4,0.073,1.0000,0.0730000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,6,7,8-HxCDD",57653-85-7,0.093,0.1000,0.0093000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.122,0.0100,0.0012200,pg/g,ppt,0.0200,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",6
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,OCDD,3268-87-9,0.225,0.0003,0.0000675,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"2,3,7,8-TCDF",51207-31-9,0.145,0.1000,0.0145000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,7,8-PeCDF",57117-41-6,0.030,0.0300,0.0009000,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"2,3,4,7,8-PeCDF",57117-31-4,0.077,0.3000,0.0231000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",10
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,Dioxin/furan TEQ,NA,0.157,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,PCB TEQ,NA,0.014,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,0.59,Total TEQ,NA,0.171,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"2,3,7,8-TCDD",1746-01-6,0.073,1.0000,0.0730000,pg/g,ppt,0.0132,0.08,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",1
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,7,8-PeCDD",40321-76-4,0.056,1.0000,0.0560000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,4,7,8-HxCDD",39227-28-6,0.019,0.1000,0.0019000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,6,7,8-HxCDD",57653-85-7,0.102,0.1000,0.0102000,pg/g,ppt,0.0264,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",4
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,7,8,9-HxCDD",19408-74-3,0.051,0.1000,0.0051000,pg/g,ppt,0.0236,0.40,J,J,Estimated,5
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.201,0.0100,0.0020100,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,OCDD,3268-87-9,0.880,0.0003,0.0002640,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"2,3,7,8-TCDF",51207-31-9,0.250,0.1000,0.0250000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,7,8-PeCDF",57117-41-6,0.043,0.0300,0.0012900,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"2,3,4,7,8-PeCDF",57117-31-4,0.110,0.3000,0.0330000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,4,7,8-HxCDF",70648-26-9,0.031,0.1000,0.0031000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,6,7,8-HxCDF",57117-44-9,0.034,0.1000,0.0034000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",12
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.039,0.0100,0.0003900,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; HLCS, J; J","High Ion Abundance Ratio, Estimated; High Lab Control Sample Recovery, Estimated; Estimated",15
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,Dioxin/furan TEQ,NA,0.215,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,PCB TEQ,NA,0.483,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,0.37,Total TEQ,NA,0.698,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,7,8-PeCDD",40321-76-4,0.027,1.0000,0.0270000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,4,7,8-HxCDD",39227-28-6,0.037,0.1000,0.0037000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,6,7,8-HxCDD",57653-85-7,0.376,0.1000,0.0376000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,7,8,9-HxCDD",19408-74-3,0.161,0.1000,0.0161000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.399,0.0100,0.0039900,pg/g,ppt,0.0200,0.40,,,,6
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,OCDD,3268-87-9,1.130,0.0003,0.0003390,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"2,3,7,8-TCDF",51207-31-9,0.375,0.1000,0.0375000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,7,8-PeCDF",57117-41-6,0.157,0.0300,0.0047100,pg/g,ppt,0.0212,0.40,B J,"B, RMAX; J","Blank Contamination, Result is a Maximum Value; Estimated",9
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"2,3,4,7,8-PeCDF",57117-31-4,0.032,0.3000,0.0096000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",10
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,4,7,8-HxCDF",70648-26-9,0.060,0.1000,0.0060000,pg/g,ppt,0.0292,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",11
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",12
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"2,3,4,6,7,8-HxCDF",60851-34-5,0.144,0.1000,0.0144000,pg/g,ppt,0.0252,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",14
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.071,0.0100,0.0007100,pg/g,ppt,0.0204,0.40,J,J,Estimated,15
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,Dioxin/furan TEQ,NA,0.162,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,PCB TEQ,NA,5.837,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,6.60,Total TEQ,NA,5.999,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"2,3,7,8-TCDD",1746-01-6,0.030,1.0000,0.0300000,pg/g,ppt,0.0132,0.08,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",1
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,7,8-PeCDD",40321-76-4,0.059,1.0000,0.0590000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,4,7,8-HxCDD",39227-28-6,0.022,0.1000,0.0022000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,6,7,8-HxCDD",57653-85-7,0.085,0.1000,0.0085000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.453,0.0100,0.0045300,pg/g,ppt,0.0200,0.40,,,,6
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,OCDD,3268-87-9,4.850,0.0003,0.0014550,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"2,3,7,8-TCDF",51207-31-9,0.162,0.1000,0.0162000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,7,8-PeCDF",57117-41-6,0.042,0.0300,0.0012600,pg/g,ppt,0.0212,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",9
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"2,3,4,7,8-PeCDF",57117-31-4,0.076,0.3000,0.0228000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",10
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,Dioxin/furan TEQ,NA,0.146,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,PCB TEQ,NA,0.298,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2151,805954,805954.1,Perca flavescens,Yellow perch,Percidae,P,0.60,Total TEQ,NA,0.444,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"2,3,7,8-TCDD",1746-01-6,0.035,1.0000,0.0350000,pg/g,ppt,0.0132,0.08,J,J,Estimated,1
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,7,8-PeCDD",40321-76-4,0.046,1.0000,0.0460000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,6,7,8-HxCDD",57653-85-7,0.073,0.1000,0.0073000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.110,0.0100,0.0011000,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,OCDD,3268-87-9,0.274,0.0003,0.0000822,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"2,3,7,8-TCDF",51207-31-9,0.171,0.1000,0.0171000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,7,8-PeCDF",57117-41-6,0.031,0.0300,0.0009300,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"2,3,4,7,8-PeCDF",57117-31-4,0.048,0.3000,0.0144000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,OH,Lake Erie,GLNS15-2154,778034,778034.1,Perca flavescens,Yellow perch,Percidae,P,0.63,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
