EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Oder
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,580.81,ug/g,ppm,0.20,0.59,,,,28
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,,ug/g,ppm,0.12,0.36,U,,,29
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Behenic acid,C22:0,112-85-6,17.45,ug/g,ppm,0.09,0.27,,,,30
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,47.67,ug/g,ppm,1.67,5.00,,,,31
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,584.85,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,2931.95,ug/g,ppm,2.49,7.47,,,,35
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,348.83,ug/g,ppm,0.15,0.44,,,,36
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,26.91,ug/g,ppm,0.09,0.27,,,,37
2,NY,Lake Ontario,GLNS15-2201,776614,776614.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,156.44,ug/g,ppm,0.63,1.89,,,,38
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,13.04,ug/g,ppm,0.09,0.27,,,,4
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Myristic acid,C14:0,544-63-8,3034.97,ug/g,ppm,1.89,5.68,,,,5
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,247.68,ug/g,ppm,0.18,0.54,,,,6
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,296.24,ug/g,ppm,0.36,1.09,,,,7
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,20.06,ug/g,ppm,0.09,0.27,,,,8
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Palmitic acid,C16:0,57-10-3,17300.30,ug/g,ppm,6.72,20.20,,,,9
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,10752.11,ug/g,ppm,7.14,21.40,,,,10
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,469.77,ug/g,ppm,0.33,0.99,,,,11
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Stearic acid,C18:0,57-11-4,3666.46,ug/g,ppm,0.69,2.08,,,,13
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,26288.07,ug/g,ppm,10.60,31.80,,,,14
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,51.46,ug/g,ppm,0.30,0.89,,,,15
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,4156.54,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,2782.56,ug/g,ppm,1.60,4.81,,,,17
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,2154.40,ug/g,ppm,3.50,10.50,,,,19
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,105.72,ug/g,ppm,0.34,1.01,,,,20
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,598.76,ug/g,ppm,2.49,7.47,NNR (C20:1n9),"NASA, J","No authentic standard available for calibration, result is estimated",21
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Arachidic acid,C20:0,506-30-9,152.32,ug/g,ppm,0.09,0.27,,,,22
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,1932.84,ug/g,ppm,3.50,10.50,,,,23
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,494.07,ug/g,ppm,0.16,0.48,,,,24
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,344.63,ug/g,ppm,2.04,6.13,,,,25
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,358.68,ug/g,ppm,0.32,0.96,,,,26
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,3722.63,ug/g,ppm,0.14,0.41,,,,27
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,3252.51,ug/g,ppm,0.20,0.59,,,,28
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,12.49,ug/g,ppm,0.12,0.36,,,,29
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Behenic acid,C22:0,112-85-6,55.22,ug/g,ppm,0.09,0.27,,,,30
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,242.75,ug/g,ppm,1.67,5.00,,,,31
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,69.11,ug/g,ppm,2.49,7.47,NNR (C22:1n9),"NASA, J","No authentic standard available for calibration, result is estimated",32
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,4711.65,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,8587.88,ug/g,ppm,2.49,7.47,,,,35
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,,ug/g,ppm,0.15,0.44,U,,,36
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,45.01,ug/g,ppm,0.09,0.27,,,,37
2,NY,Lake Ontario,GLNSI5-2193,775454,775454.1,Salmo trutta,Brown trout,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,1638.30,ug/g,ppm,0.63,1.89,,,,38
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,,ug/g,ppm,0.09,0.27,U,,,4
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Myristic acid,C14:0,544-63-8,,ug/g,ppm,1.89,5.68,U,,,5
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,,ug/g,ppm,0.18,0.54,U,,,6
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,,ug/g,ppm,0.36,1.09,U,,,7
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,ug/g,ppm,0.09,0.27,U,,,8
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Palmitic acid,C16:0,57-10-3,1523.03,ug/g,ppm,6.72,20.20,,,,9
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,504.05,ug/g,ppm,7.14,21.40,,,,10
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,76.46,ug/g,ppm,0.33,0.99,SF,,,11
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Stearic acid,C18:0,57-11-4,373.09,ug/g,ppm,0.69,2.08,,,,13
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,,ug/g,ppm,10.60,31.80,U,,,14
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,ug/g,ppm,0.30,0.89,U,,,15
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,229.70,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,,ug/g,ppm,1.60,4.81,U,,,17
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,,ug/g,ppm,3.50,10.50,U,,,19
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,,ug/g,ppm,0.34,1.01,U,,,20
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,ug/g,ppm,2.49,7.47,U,,,21
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Arachidic acid,C20:0,506-30-9,11.85,ug/g,ppm,0.09,0.27,,,,22
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,ug/g,ppm,3.50,10.50,U,,,23
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,16.02,ug/g,ppm,0.16,0.48,,,,24
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,ug/g,ppm,2.04,6.13,U,,,25
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,,ug/g,ppm,0.32,0.96,U,,,26
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,484.95,ug/g,ppm,0.14,0.41,,,,27
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,542.98,ug/g,ppm,0.20,0.59,,,,28
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,,ug/g,ppm,0.12,0.36,U,,,29
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Behenic acid,C22:0,112-85-6,,ug/g,ppm,0.09,0.27,U,,,30
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,,ug/g,ppm,1.67,5.00,U,,,31
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,244.73,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,1259.35,ug/g,ppm,2.49,7.47,,,,35
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,19.07,ug/g,ppm,0.15,0.44,,,,36
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,,ug/g,ppm,0.09,0.27,U,,,37
5,OH,Lake Erie,GLNS15-1152,778874,777874.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,,ug/g,ppm,0.63,1.89,U,,,38
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Tridecanoic acid,C13:0,638-53-9,,ug/g,ppm,0.09,0.27,U,,,4
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Myristic acid,C14:0,544-63-8,123.22,ug/g,ppm,1.89,5.68,,,,5
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Myristoleic acid,C14:1,544-64-9,,ug/g,ppm,0.18,0.54,U,,,6
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Pentadecanoic acid,C15:0,1002-84-2,,ug/g,ppm,0.36,1.09,U,,,7
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,ug/g,ppm,0.09,0.27,U,,,8
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Palmitic acid,C16:0,57-10-3,1205.48,ug/g,ppm,6.72,20.20,,,,9
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,470.17,ug/g,ppm,7.14,21.40,,,,10
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Heptadecanoic acid,C17:0,506-12-7,45.06,ug/g,ppm,0.33,0.99,,"HSRM, J","High standard reference material recovery, result is estimated",11
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Stearic acid,C18:0,57-11-4,360.33,ug/g,ppm,0.69,2.08,,,,13
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Oleic acid,C18:1n9 cis,112-80-1,,ug/g,ppm,10.60,31.80,U,,,14
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,ug/g,ppm,0.30,0.89,U,,,15
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,243.82,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Linoleic acid,C18:2n6 cis,60-33-3,201.77,ug/g,ppm,1.60,4.81,,,,17
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Linolenic acid,C18:3n3,463-40-1,,ug/g,ppm,3.50,10.50,U,,,19
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,,ug/g,ppm,0.34,1.01,U,,,20
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,ug/g,ppm,2.49,7.47,U,,,21
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Arachidic acid,C20:0,506-30-9,9.60,ug/g,ppm,0.09,0.27,,,,22
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,ug/g,ppm,3.50,10.50,U,,,23
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Eicosadienoic acid,C20:2,2091-39-6,,ug/g,ppm,0.16,0.48,U,,,24
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,ug/g,ppm,2.04,6.13,U,,,25
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,,ug/g,ppm,0.32,0.96,U,,,26
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Arachidonic acid,C20:4n6,506-32-1,571.12,ug/g,ppm,0.14,0.41,,,,27
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,924.60,ug/g,ppm,0.20,0.59,,,,28
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Heneicosanoic acid,C21:0,2363-71-5,,ug/g,ppm,0.12,0.36,U,,,29
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Behenic acid,C22:0,112-85-6,,ug/g,ppm,0.09,0.27,U,,,30
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Erucic acid,C22:1n9,112-86-7,,ug/g,ppm,1.67,5.00,U,,,31
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,,ug/g,ppm,1.29,3.88,U,,,34
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,1628.22,ug/g,ppm,2.49,7.47,,"HSRM, J","High standard reference material recovery, result is estimated",35
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Tricosanoic acid,C23:0,2433-96-7,20.42,ug/g,ppm,0.15,0.44,,,,36
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Lignoceric acid,C24:0,557-59-5,,ug/g,ppm,0.09,0.27,U,,,37
5,OH,Lake Erie,GLNS15-1153,775194,775194.1,Perca flavescens,Yellow perch,Percidae,P,Nervonic acid,C24:1n9,506-37-6 ,,ug/g,ppm,0.63,1.89,U,,,38
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Tridecanoic acid,C13:0,638-53-9,,ug/g,ppm,0.09,0.27,U,,,4
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Myristic acid,C14:0,544-63-8,,ug/g,ppm,1.89,5.68,U,,,5
