EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comments,Sort Oder
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,bb,,,3
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,bd,,,4
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,442.86,µg/g,1.89,5.67,bb,,,5
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,35.03,µg/g,0.18,0.54,bb,,,6
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,70.06,µg/g,0.36,1.08,bb,,,7
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,2911.11,µg/g,6.72,20.16,bb,,,9
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,1868.9,µg/g,7.14,21.42,bd,,,10
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,80.61,µg/g,0.33,0.99,bb,,,11
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,656.58,µg/g,0.69,2.07,db,,,13
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,2639.16,µg/g,10.60,31.80,MM,,,14
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,44.24,µg/g,0.30,0.90,MM,,,15
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,1051.19,µg/g,2.26,6.78,MM,,,16
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,643.94,µg/g,1.60,4.80,bd,,,17
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,MM,,,18
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,388.48,µg/g,3.50,10.50,MM,,,19
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,52.19,µg/g,0.34,1.02,bd,,,20
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,bd,,,21
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,16.31,µg/g,0.09,0.27,MM,,,22
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,dd,,,23
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,77.71,µg/g,0.16,0.48,bb,,,24
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM,,,25
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,69.93,µg/g,0.32,0.96,MM,,,26
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Arachidonic acid,C20:4n6,506-32-1,1072.59,µg/g,1.67,5.01,MM,,,27
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,737.28,µg/g,0.20,0.60,bd,,,28
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Heneicosanoic acid,C21:0,2363-71-5,8.85,µg/g,0.12,0.36,MM,,,29
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,MM,,,30
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Erucic acid,C22:1n9,112-86-7,,µg/g,0.14,0.42,,,,31
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1062.45,µg/g,2.49,7.47,bb,,,34
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,2632.5,µg/g,2.49,7.47,bb,,,35
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Tricosanoic acid,C23:0,2433-96-7,140.35,µg/g,0.15,0.45,bb,,,36
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Lignoceric acid,C24:0,557-59-5,10.23,µg/g,0.09,0.27,MM,,,37
5,WI,Lake Superior,NGL20_WI-10023,150036,150036.1,Micropterus dolomieu,Smallmouth Bass,Centrarchidae,P,Nervonic acid,C24:1n9,506-37-6 ,,µg/g,0.63,1.89,MM,,,38
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,bb,,,3
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Tridecanoic acid,C13:0,638-53-9,23.02,µg/g,0.09,0.27,bb,,,4
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Myristic acid,C14:0,544-63-8,664.18,µg/g,1.89,5.67,bb,,,5
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Myristoleic acid,C14:1,544-64-9,70.14,µg/g,0.18,0.54,bb,,,6
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Pentadecanoic acid,C15:0,1002-84-2,93.11,µg/g,0.36,1.08,bb,,,7
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Palmitic acid,C16:0,57-10-3,3569.57,µg/g,6.72,20.16,bb,,,9
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,cis-7-Hexadecenoic acid,C16:1,629-57-2,1694.56,µg/g,7.14,21.42,bd,,,10
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Heptadecanoic acid,C17:0,506-12-7,136,µg/g,0.33,0.99,bb,,,11
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Stearic acid,C18:0,57-11-4,839.72,µg/g,0.69,2.07,dd,,,13
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Oleic acid,C18:1n9 cis,112-80-1,3221.21,µg/g,10.60,31.80,MM,,,14
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Elaidic acid,C18:1n9 trans,112-79-8,44.85,µg/g,0.30,0.90,MM,,,15
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,cis-Vaccenic acid,C18:1w7,693-72-1,1094.8,µg/g,2.26,6.78,MM,,,16
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Linoleic acid,C18:2n6 cis,60-33-3,1271.66,µg/g,1.60,4.80,bb,,,17
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,MM,,,18
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Linolenic acid,C18:3n3,463-40-1,826.38,µg/g,3.50,10.50,MM,,,19
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,gamma-Linolenic acid,C18:3n6,506-26-3,46.35,µg/g,0.34,1.02,bb,,,20
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Octadecatetraenoic acid,C18:4n3,2091-28-3,315.72,µg/g,3.50,10.50,bd,,,21
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Arachidic acid,C20:0,506-30-9,36.09,µg/g,0.09,0.27,MM,,,22
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Eicosenoic acid,C20:1n9,29204-02-2,194.7,µg/g,3.50,10.50,bb,,,23
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Eicosadienoic acid,C20:2,2091-39-6,299.56,µg/g,0.16,0.48,bb,,,24
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM,,,25
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,79.49,µg/g,0.32,0.96,MM,,,26
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Arachidonic acid,C20:4n6,506-32-1,965.79,µg/g,1.67,5.01,MM,,,27
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Eicosapentaenoic acid,C20:5n3,10417-94-4,1599.23,µg/g,0.20,0.60,bb,,,28
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,MM,,,29
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,MM,,,30
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Erucic acid,C22:1n9,112-86-7,31.78,µg/g,0.14,0.42,MM,,,31
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Docosapentaenoic acid,C22:5n3,24880-45-3,687.19,µg/g,2.49,7.47,bb,,,34
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Docosahexaenoic acid,C22:6n3,6217-54-5,2476.91,µg/g,2.49,7.47,bb,,,35
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Tricosanoic acid,C23:0,2433-96-7,432.21,µg/g,0.15,0.45,bb,,,36
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Lignoceric acid,C24:0,557-59-5,10.8,µg/g,0.09,0.27,MM,,,37
5,WI,Lake Superior,NGL20_WI-10024,150116,150116.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Nervonic acid,C24:1n9,506-37-6 ,35.95,µg/g,0.63,1.89,MM,,,38
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,bb,,,3
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,bb,,,4
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Myristic acid,C14:0,544-63-8,775.27,µg/g,1.89,5.67,bb,,,5
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Myristoleic acid,C14:1,544-64-9,74.33,µg/g,0.18,0.54,bb,,,6
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Pentadecanoic acid,C15:0,1002-84-2,98.07,µg/g,0.36,1.08,bb,,,7
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Palmitic acid,C16:0,57-10-3,4084.56,µg/g,6.72,20.16,bb,,,9
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-7-Hexadecenoic acid,C16:1,629-57-2,6984.15,µg/g,7.14,21.42,bd,,,10
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heptadecanoic acid,C17:0,506-12-7,,µg/g,0.33,0.99,,,,11
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Stearic acid,C18:0,57-11-4,814.47,µg/g,0.69,2.07,dd,,,13
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Oleic acid,C18:1n9 cis,112-80-1,4216.23,µg/g,10.60,31.80,MM,,,14
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Elaidic acid,C18:1n9 trans,112-79-8,39.92,µg/g,0.30,0.90,MM,,,15
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-Vaccenic acid,C18:1w7,693-72-1,1541.55,µg/g,2.26,6.78,MM,,,16
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linoleic acid,C18:2n6 cis,60-33-3,1201.92,µg/g,1.60,4.80,bd,,,17
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolelaidic acid,C18:2 trans,506-21-8,96.73,µg/g,0.93,2.79,MM,,,18
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolenic acid,C18:3n3,463-40-1,620.63,µg/g,3.50,10.50,MM,,,19
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,gamma-Linolenic acid,C18:3n6,506-26-3,172.93,µg/g,0.34,1.02,bd,,,20
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Octadecatetraenoic acid,C18:4n3,2091-28-3,738.23,µg/g,3.50,10.50,bd,,,21
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidic acid,C20:0,506-30-9,45.52,µg/g,0.09,0.27,MM,,,22
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,db,,,23
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosadienoic acid,C20:2,2091-39-6,123.96,µg/g,0.16,0.48,bb,,,24
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM,,,25
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,86.34,µg/g,0.32,0.96,MM,,,26
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidonic acid,C20:4n6,506-32-1,787.76,µg/g,1.67,5.01,MM,,,27
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosapentaenoic acid,C20:5n3,10417-94-4,2783.91,µg/g,0.20,0.60,bd,,,28
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,db,,,29
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Erucic acid,C22:1n9,112-86-7,,µg/g,0.14,0.42,,,,31
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosapentaenoic acid,C22:5n3,24880-45-3,976.05,µg/g,2.49,7.47,bb,,,34
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosahexaenoic acid,C22:6n3,6217-54-5,2899.4,µg/g,2.49,7.47,bb,,,35
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Tricosanoic acid,C23:0,2433-96-7,288.42,µg/g,0.15,0.45,bb,,,36
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Lignoceric acid,C24:0,557-59-5,,µg/g,0.09,0.27,bb,,,37
5,WI,Lake Superior,NGL20_WI-10025,150096,150096.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Nervonic acid,C24:1n9,506-37-6 ,,µg/g,0.63,1.89,MM,,,38
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,db,,,3
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,bd,,,4
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Myristic acid,C14:0,544-63-8,183.37,µg/g,1.89,5.67,bb,,,5
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Myristoleic acid,C14:1,544-64-9,,µg/g,0.18,0.54,,,,6
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Pentadecanoic acid,C15:0,1002-84-2,,µg/g,0.36,1.08,db,,,7
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Palmitic acid,C16:0,57-10-3,1387.96,µg/g,6.72,20.16,bb,,,9
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,468.48,µg/g,7.14,21.42,bb,,,10
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Heptadecanoic acid,C17:0,506-12-7,47.53,µg/g,0.33,0.99,bb,,,11
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Stearic acid,C18:0,57-11-4,407.37,µg/g,0.69,2.07,db,,,13
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Oleic acid,C18:1n9 cis,112-80-1,816.63,µg/g,10.60,31.80,MM,,,14
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Elaidic acid,C18:1n9 trans,112-79-8,18.36,µg/g,0.30,0.90,MM,,,15
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,317.33,µg/g,2.26,6.78,db,,,16
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Linoleic acid,C18:2n6 cis,60-33-3,261.49,µg/g,1.60,4.80,bb,,,17
5,WI,Lake Superior,NGL20_WI-10027,150076,150076.1,Sander vitreus,Walleye,Percidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,MM,,,18
